created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,latitude,longitude,elevation,status
2024-03-16T14:11:06-05:00,240,118.40000,0.02200,0.00000,0.16800,60.00000,0.00000,2.60480,,,,
2024-03-16T14:11:23-05:00,241,118.40000,0.02200,0.00000,0.16800,59.90000,0.00000,2.60480,,,,
2024-03-16T14:11:40-05:00,242,118.40000,0.02200,0.00000,0.16800,59.90000,0.00000,2.60480,,,,
2024-03-16T14:11:57-05:00,243,118.50000,0.02200,0.00000,0.16800,60.00000,0.00000,2.60700,,,,
2024-03-16T14:12:13-05:00,244,118.40000,0.02200,0.00000,0.16800,60.00000,0.00000,2.60480,,,,
2024-03-16T14:12:30-05:00,245,118.40000,0.02200,0.00000,0.16800,59.90000,0.00000,2.60480,,,,
2024-03-16T14:12:47-05:00,246,118.40000,0.02200,0.00000,0.16800,59.90000,0.00000,2.60480,,,,
2024-03-16T14:13:04-05:00,247,118.40000,0.02200,0.00000,0.16800,60.00000,0.00000,2.60480,,,,
2024-03-16T14:13:21-05:00,248,118.40000,0.02200,0.00000,0.16800,59.90000,0.00000,2.60480,,,,
2024-03-16T14:13:37-05:00,249,118.40000,0.02200,0.00000,0.16800,59.90000,0.00000,2.60480,,,,
2024-03-16T14:13:54-05:00,250,118.40000,0.02200,0.00000,0.16800,60.00000,0.00000,2.60480,,,,
2024-03-16T14:14:11-05:00,251,118.40000,0.02200,0.00000,0.16800,60.00000,0.00000,2.60480,,,,
2024-03-16T14:14:28-05:00,252,118.40000,0.02200,0.00000,0.16800,60.00000,0.00000,2.60480,,,,
2024-03-16T14:14:45-05:00,253,118.40000,0.02200,0.00000,0.16800,59.90000,0.00000,2.60480,,,,
2024-03-16T14:15:02-05:00,254,118.40000,0.02200,0.00000,0.16800,59.90000,0.00000,2.60480,,,,
2024-03-16T14:15:19-05:00,255,118.40000,0.02200,0.00000,0.16800,60.00000,0.00000,2.60480,,,,
2024-03-16T14:15:35-05:00,256,118.40000,0.02200,0.00000,0.16800,60.00000,0.00000,2.60480,,,,
2024-03-16T14:15:52-05:00,257,118.40000,0.02200,0.00000,0.16800,59.90000,0.00000,2.60480,,,,
2024-03-16T14:16:09-05:00,258,118.40000,0.02200,0.00000,0.16800,59.90000,0.00000,2.60480,,,,
2024-03-16T14:16:26-05:00,259,118.40000,0.02200,0.00000,0.16800,59.90000,0.00000,2.60480,,,,
2024-03-16T14:16:43-05:00,260,118.40000,0.02200,0.00000,0.16800,60.00000,0.00000,2.60480,,,,
2024-03-16T14:17:00-05:00,261,118.50000,0.02200,0.00000,0.16800,60.00000,0.00000,2.60700,,,,
2024-03-16T14:17:16-05:00,262,118.40000,0.02100,0.00000,0.16800,59.90000,0.00000,2.48640,,,,
2024-03-16T14:17:33-05:00,263,118.40000,0.02200,0.00000,0.16800,60.00000,0.00000,2.60480,,,,
2024-03-16T14:17:50-05:00,264,118.40000,0.02100,0.00000,0.16800,60.00000,0.00000,2.48640,,,,
2024-03-16T14:18:07-05:00,265,118.40000,0.02200,0.00000,0.16800,60.00000,0.00000,2.60480,,,,
2024-03-16T14:18:24-05:00,266,118.40000,0.02200,0.00000,0.16800,60.00000,0.00000,2.60480,,,,
2024-03-16T14:18:40-05:00,267,118.40000,0.02200,0.00000,0.16800,59.90000,0.00000,2.60480,,,,
2024-03-16T14:18:57-05:00,268,118.40000,0.02200,0.00000,0.16800,59.90000,0.00000,2.60480,,,,
2024-03-16T14:19:14-05:00,269,118.40000,0.02200,0.00000,0.16800,59.90000,0.00000,2.60480,,,,
2024-03-16T14:19:31-05:00,270,118.40000,0.02200,0.00000,0.16800,60.00000,0.00000,2.60480,,,,
2024-03-16T14:19:48-05:00,271,118.40000,0.02200,0.00000,0.16800,60.00000,0.00000,2.60480,,,,
2024-03-16T14:20:05-05:00,272,118.40000,0.02100,0.00000,0.16800,59.90000,0.00000,2.48640,,,,
2024-03-16T14:20:21-05:00,273,118.40000,0.02200,0.00000,0.16800,60.00000,0.00000,2.60480,,,,
2024-03-16T14:20:38-05:00,274,118.40000,0.02200,0.00000,0.16800,59.90000,0.00000,2.60480,,,,
2024-03-16T14:20:55-05:00,275,118.40000,0.02200,0.00000,0.16800,60.00000,0.00000,2.60480,,,,
2024-03-16T14:21:12-05:00,276,118.40000,0.02200,0.00000,0.16800,60.00000,0.00000,2.60480,,,,
2024-03-16T14:21:29-05:00,277,118.40000,0.02200,0.00000,0.16800,60.00000,0.00000,2.60480,,,,
2024-03-16T14:21:46-05:00,278,118.40000,0.02200,0.00000,0.16800,60.00000,0.00000,2.60480,,,,
2024-03-16T14:22:02-05:00,279,118.50000,0.02200,0.00000,0.16800,59.90000,0.00000,2.60700,,,,
2024-03-16T14:22:19-05:00,280,118.40000,0.02200,0.00000,0.16800,60.00000,0.00000,2.60480,,,,
2024-03-16T14:22:36-05:00,281,118.40000,0.02200,0.00000,0.16800,60.00000,0.00000,2.60480,,,,
2024-03-16T14:22:53-05:00,282,118.40000,0.02200,0.00000,0.16800,60.00000,0.00000,2.60480,,,,
2024-03-16T14:23:10-05:00,283,118.40000,0.02200,0.00000,0.16800,60.00000,0.00000,2.60480,,,,
2024-03-16T14:23:27-05:00,284,118.40000,0.02200,0.00000,0.16800,59.90000,0.00000,2.60480,,,,
2024-03-16T14:23:43-05:00,285,118.40000,0.02200,0.00000,0.16800,60.00000,0.00000,2.60480,,,,
2024-03-16T14:24:01-05:00,286,118.40000,0.02100,0.00000,0.16800,60.00000,0.00000,2.48640,,,,
2024-03-16T14:24:18-05:00,287,118.40000,0.02200,0.00000,0.16800,60.00000,0.00000,2.60480,,,,
2024-03-16T14:24:35-05:00,288,118.40000,0.02200,0.00000,0.16800,59.90000,0.00000,2.60480,,,,
2024-03-16T14:24:52-05:00,289,118.40000,0.02200,0.00000,0.16800,59.90000,0.00000,2.60480,,,,
2024-03-16T14:25:09-05:00,290,118.40000,0.02200,0.00000,0.16800,60.00000,0.00000,2.60480,,,,
2024-03-16T14:25:25-05:00,291,118.40000,0.02200,0.00000,0.16800,60.00000,0.00000,2.60480,,,,
2024-03-16T14:25:42-05:00,292,118.40000,0.02200,0.00000,0.16800,60.00000,0.00000,2.60480,,,,
2024-03-16T15:59:08-05:00,293,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-03-16T15:59:25-05:00,294,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-03-16T15:59:42-05:00,295,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-03-16T16:13:14-05:00,296,118.40000,0.02100,0.00000,0.01200,59.90000,0.00000,2.48640,,,,
2024-03-16T16:13:30-05:00,297,118.50000,0.02100,0.00000,0.01200,59.90000,0.00000,2.48850,,,,
2024-03-16T16:13:48-05:00,298,118.40000,0.02100,0.00000,0.01200,60.00000,0.00000,2.48640,,,,
2024-03-16T16:14:04-05:00,299,118.40000,0.02100,0.00000,0.01200,59.90000,0.00000,2.48640,,,,
2024-03-16T16:14:22-05:00,300,118.40000,0.02100,0.00000,0.01200,60.00000,0.00000,2.48640,,,,
2024-03-16T16:14:38-05:00,301,118.40000,0.02100,0.00000,0.01200,60.00000,0.00000,2.48640,,,,
2024-03-16T16:14:55-05:00,302,118.40000,0.02100,0.00000,0.01200,59.90000,0.00000,2.48640,,,,
2024-03-20T16:49:44-05:00,303,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-03-20T16:50:01-05:00,304,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-03-20T16:50:18-05:00,305,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-03-20T16:50:35-05:00,306,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-03-20T16:50:52-05:00,307,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-03-20T16:51:09-05:00,308,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-03-20T16:51:26-05:00,309,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-03-20T16:55:23-05:00,310,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-03-20T16:55:39-05:00,311,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-03-20T16:56:16-05:00,312,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-03-20T16:56:33-05:00,313,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-03-20T16:57:01-05:00,314,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-03-20T16:57:18-05:00,315,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-03-20T18:29:34-05:00,316,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-03-20T18:29:51-05:00,317,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-03-20T18:30:07-05:00,318,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-03-20T18:30:24-05:00,319,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-03-20T18:58:10-05:00,320,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-03-20T18:58:27-05:00,321,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-03-20T18:58:44-05:00,322,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-03-20T18:59:00-05:00,323,117.50000,0.02100,0.00000,0.01200,60.00000,0.00000,2.46750,,,,
2024-03-20T18:59:17-05:00,324,117.50000,0.02100,0.00000,0.01200,59.90000,0.00000,2.46750,,,,
2024-03-20T18:59:34-05:00,325,117.50000,0.02100,0.00000,0.01200,60.00000,0.00000,2.46750,,,,
2024-03-20T18:59:51-05:00,326,117.50000,0.02100,0.00000,0.01200,60.00000,0.00000,2.46750,,,,
2024-03-20T19:00:08-05:00,327,117.50000,0.02100,0.00000,0.01200,60.00000,0.00000,2.46750,,,,
2024-03-20T19:00:25-05:00,328,117.50000,0.02100,0.00000,0.01200,59.90000,0.00000,2.46750,,,,
2024-03-20T19:00:41-05:00,329,117.40000,0.02100,0.00000,0.01200,60.00000,0.00000,2.46540,,,,
2024-03-20T19:00:58-05:00,330,117.50000,0.02100,0.00000,0.01200,59.90000,0.00000,2.46750,,,,
2024-03-20T19:01:15-05:00,331,117.50000,0.02100,0.00000,0.01200,60.00000,0.00000,2.46750,,,,
2024-03-20T19:01:32-05:00,332,117.50000,0.02100,0.00000,0.01200,60.00000,0.00000,2.46750,,,,
2024-03-20T19:01:49-05:00,333,117.50000,0.02100,0.00000,0.01200,60.00000,0.00000,2.46750,,,,
2024-03-20T19:02:05-05:00,334,117.50000,0.02100,0.00000,0.01200,60.00000,0.00000,2.46750,,,,
2024-03-20T19:02:22-05:00,335,117.50000,0.02100,0.00000,0.01200,59.90000,0.00000,2.46750,,,,
2024-03-20T19:02:39-05:00,336,117.50000,0.02100,0.00000,0.01200,60.00000,0.00000,2.46750,,,,
2024-03-20T19:02:56-05:00,337,117.50000,0.02100,0.00000,0.01200,60.00000,0.00000,2.46750,,,,
2024-03-20T19:03:13-05:00,338,117.50000,0.02100,0.00000,0.01200,60.00000,0.00000,2.46750,,,,
2024-03-20T19:03:30-05:00,339,117.50000,0.02100,0.00000,0.01200,60.00000,0.00000,2.46750,,,,
2024-03-20T19:03:47-05:00,340,117.50000,0.02100,0.00000,0.01200,59.90000,0.00000,2.46750,,,,
2024-03-20T19:04:04-05:00,341,117.40000,0.02100,0.00000,0.01200,60.00000,0.00000,2.46540,,,,
2024-03-20T19:04:21-05:00,342,117.40000,0.02100,0.00000,0.01200,60.00000,0.00000,2.46540,,,,
2024-03-20T19:04:38-05:00,343,117.40000,0.02100,0.00000,0.01200,59.90000,0.00000,2.46540,,,,
2024-03-20T19:04:54-05:00,344,117.50000,0.02100,0.00000,0.01200,59.90000,0.00000,2.46750,,,,
2024-03-20T19:05:13-05:00,345,117.40000,0.02100,0.00000,0.01200,59.90000,0.00000,2.46540,,,,
2024-03-20T19:05:30-05:00,346,117.50000,0.02100,0.00000,0.01200,60.00000,0.00000,2.46750,,,,
2024-03-20T19:05:47-05:00,347,117.40000,0.02100,0.00000,0.01200,60.00000,0.00000,2.46540,,,,
2024-03-20T19:06:03-05:00,348,117.40000,0.02100,0.00000,0.01200,60.00000,0.00000,2.46540,,,,
2024-03-20T19:06:20-05:00,349,117.40000,0.02100,0.00000,0.01200,59.90000,0.00000,2.46540,,,,
2024-03-20T19:06:37-05:00,350,117.40000,0.02100,0.00000,0.01200,60.00000,0.00000,2.46540,,,,
2024-03-20T19:06:54-05:00,351,117.40000,0.02100,0.00000,0.01200,60.00000,0.00000,2.46540,,,,
2024-04-02T20:35:58-05:00,352,118.40000,0.02100,0.00000,0.00000,60.00000,0.00000,2.48640,,,,
2024-04-02T20:36:14-05:00,353,118.40000,0.02100,0.00000,0.00000,59.90000,0.00000,2.48640,,,,
2024-04-02T20:36:31-05:00,354,118.40000,0.02100,0.00000,0.00000,59.90000,0.00000,2.48640,,,,
2024-04-02T20:36:48-05:00,355,118.40000,0.02100,0.00000,0.00000,60.00000,0.00000,2.48640,,,,
2024-04-02T20:37:05-05:00,356,118.40000,0.02100,0.00000,0.00000,60.00000,0.00000,2.48640,,,,
2024-04-02T20:37:22-05:00,357,118.40000,0.02200,0.00000,0.00000,60.00000,0.00000,2.60480,,,,
2024-04-02T20:37:38-05:00,358,118.40000,0.02200,0.00000,0.00000,60.00000,0.00000,2.60480,,,,
2024-04-02T20:37:55-05:00,359,118.40000,0.02200,0.00000,0.00000,60.00000,0.00000,2.60480,,,,
2024-04-02T20:38:12-05:00,360,118.40000,0.02100,0.00000,0.00000,60.00000,0.00000,2.48640,,,,
2024-04-02T20:38:29-05:00,361,118.40000,0.02100,0.00000,0.00000,60.00000,0.00000,2.48640,,,,
2024-04-02T20:38:47-05:00,362,nan,0.02100,0.00000,0.00000,60.00000,0.00000,nan,,,,
2024-04-02T20:39:03-05:00,363,nan,0.02100,0.00000,0.00000,60.00000,0.00000,nan,,,,
2024-04-02T20:39:20-05:00,364,nan,0.02100,0.00000,0.00000,60.00000,0.00000,nan,,,,
2024-04-02T20:39:37-05:00,365,nan,0.02100,0.00000,0.00000,60.00000,0.00000,nan,,,,
2024-04-02T20:39:54-05:00,366,nan,0.02100,0.00000,0.00000,60.00000,0.00000,nan,,,,
2024-04-02T20:40:11-05:00,367,nan,0.02100,0.00000,0.00000,60.00000,0.00000,nan,,,,
2024-04-02T20:40:28-05:00,368,nan,0.02100,0.00000,0.00000,60.00000,0.00000,nan,,,,
2024-04-02T20:40:45-05:00,369,nan,0.02100,0.00000,0.00000,60.00000,0.00000,nan,,,,
2024-04-02T20:41:02-05:00,370,nan,0.02100,0.00000,0.00000,60.00000,0.00000,nan,,,,
2024-04-02T20:41:18-05:00,371,nan,0.02100,0.00000,0.00000,60.00000,0.00000,nan,,,,
2024-04-02T20:41:35-05:00,372,118.00000,0.02200,0.00000,0.00100,59.90000,0.00000,2.59600,,,,
2024-04-02T20:41:52-05:00,373,118.00000,0.02200,0.00000,0.00100,59.90000,0.00000,2.59600,,,,
2024-04-02T20:42:09-05:00,374,118.00000,0.02200,0.00000,0.00100,59.90000,0.00000,2.59600,,,,
2024-04-02T20:42:25-05:00,375,118.00000,0.02200,0.00000,0.00100,60.00000,0.00000,2.59600,,,,
2024-04-02T20:42:42-05:00,376,118.00000,0.02200,0.00000,0.00100,59.90000,0.00000,2.59600,,,,
2024-04-02T20:42:59-05:00,377,118.00000,0.02200,0.00000,0.00100,59.90000,0.00000,2.59600,,,,
2024-04-02T20:43:16-05:00,378,118.00000,0.02200,0.00000,0.00100,60.00000,0.00000,2.59600,,,,
2024-04-02T20:43:33-05:00,379,118.00000,0.02200,0.00000,0.00100,59.90000,0.00000,2.59600,,,,
2024-04-02T20:43:50-05:00,380,118.00000,0.02200,0.00000,0.00100,60.00000,0.00000,2.59600,,,,
2024-04-02T20:44:06-05:00,381,nan,0.02200,0.00000,0.00100,60.00000,0.00000,nan,,,,
2024-04-02T20:45:55-05:00,382,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-02T20:46:12-05:00,383,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-02T20:46:43-05:00,384,118.00000,0.02200,0.00000,0.00100,60.00000,0.00000,2.59600,,,,
2024-04-02T20:47:00-05:00,385,118.00000,0.02200,0.00000,0.00100,60.00000,0.00000,2.59600,,,,
2024-04-02T20:47:17-05:00,386,118.00000,0.02200,0.00000,0.00100,60.00000,0.00000,2.59600,,,,
2024-04-02T21:02:13-05:00,387,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-02T21:03:00-05:00,388,118.10000,0.02200,0.00000,0.00100,60.00000,0.00000,2.59820,,,,
2024-04-02T21:03:17-05:00,389,118.10000,0.02200,0.00000,0.00100,60.00000,0.00000,2.59820,,,,
2024-04-02T21:03:34-05:00,390,118.10000,0.02200,0.00000,0.00100,60.00000,0.00000,2.59820,,,,
2024-04-02T21:03:50-05:00,391,118.10000,0.02200,0.00000,0.00100,60.00000,0.00000,2.59820,,,,
2024-04-02T21:04:07-05:00,392,118.10000,0.02200,0.00000,0.00100,60.00000,0.00000,2.59820,,,,
2024-04-02T21:04:24-05:00,393,118.10000,0.02200,0.00000,0.00100,60.00000,0.00000,2.59820,,,,
2024-04-02T21:04:41-05:00,394,118.10000,0.02200,0.00000,0.00100,60.00000,0.00000,2.59820,,,,
2024-04-02T21:04:58-05:00,395,118.10000,0.02200,0.00000,0.00100,60.00000,0.00000,2.59820,,,,
2024-04-02T21:05:14-05:00,396,118.10000,0.02200,0.00000,0.00100,60.00000,0.00000,2.59820,,,,
2024-04-02T21:05:31-05:00,397,118.10000,0.02200,0.00000,0.00100,60.00000,0.00000,2.59820,,,,
2024-04-02T21:05:48-05:00,398,118.10000,0.02200,0.00000,0.00100,60.00000,0.00000,2.59820,,,,
2024-04-02T21:06:05-05:00,399,118.10000,0.02200,0.00000,0.00100,60.00000,0.00000,2.59820,,,,
2024-04-02T21:06:22-05:00,400,118.10000,0.02200,0.00000,0.00100,60.00000,0.00000,2.59820,,,,
2024-04-02T21:06:38-05:00,401,118.10000,0.02200,0.00000,0.00100,60.00000,0.00000,2.59820,,,,
2024-04-02T21:06:55-05:00,402,118.10000,0.02200,0.00000,0.00100,60.00000,0.00000,2.59820,,,,
2024-04-02T21:07:12-05:00,403,118.10000,0.02200,0.00000,0.00100,60.00000,0.00000,2.59820,,,,
2024-04-02T21:07:29-05:00,404,118.10000,0.02200,0.00000,0.00100,60.00000,0.00000,2.59820,,,,
2024-04-02T21:13:48-05:00,405,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-02T21:14:05-05:00,406,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-02T21:14:22-05:00,407,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-02T21:14:38-05:00,408,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-02T21:14:55-05:00,409,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-02T21:15:12-05:00,410,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-02T21:15:29-05:00,411,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-02T21:15:46-05:00,412,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-02T21:16:02-05:00,413,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-02T21:16:19-05:00,414,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-02T21:16:36-05:00,415,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-02T21:16:53-05:00,416,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-02T21:17:10-05:00,417,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-02T21:17:27-05:00,418,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-02T21:17:43-05:00,419,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-02T21:18:00-05:00,420,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-02T21:18:17-05:00,421,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-02T21:18:34-05:00,422,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-02T21:18:50-05:00,423,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-02T21:19:07-05:00,424,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-02T21:19:24-05:00,425,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-02T21:19:41-05:00,426,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-02T21:19:58-05:00,427,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-02T21:20:14-05:00,428,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-02T21:20:31-05:00,429,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-02T21:20:48-05:00,430,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-02T21:21:05-05:00,431,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-02T21:21:21-05:00,432,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-02T21:21:38-05:00,433,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-02T21:21:55-05:00,434,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-02T21:22:11-05:00,435,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-02T21:22:28-05:00,436,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-02T21:23:53-05:00,437,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-02T21:25:07-05:00,438,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-02T21:25:24-05:00,439,118.10000,0.02200,0.00000,0.00100,60.00000,0.00000,2.59820,,,,
2024-04-02T21:25:40-05:00,440,118.10000,0.02200,0.00000,0.00100,59.90000,0.00000,2.59820,,,,
2024-04-02T21:25:57-05:00,441,118.10000,0.02200,0.00000,0.00100,60.00000,0.00000,2.59820,,,,
2024-04-02T21:26:14-05:00,442,118.10000,0.02200,0.00000,0.00100,60.00000,0.00000,2.59820,,,,
2024-04-02T21:26:31-05:00,443,118.10000,0.02200,0.00000,0.00100,60.00000,0.00000,2.59820,,,,
2024-04-02T21:26:47-05:00,444,118.10000,0.02200,0.00000,0.00100,59.90000,0.00000,2.59820,,,,
2024-04-02T21:27:04-05:00,445,118.10000,0.02200,0.00000,0.00100,60.00000,0.00000,2.59820,,,,
2024-04-02T21:27:21-05:00,446,118.10000,0.02200,0.00000,0.00100,59.90000,0.00000,2.59820,,,,
2024-04-02T21:27:38-05:00,447,118.10000,0.02200,0.00000,0.00100,59.90000,0.00000,2.59820,,,,
2024-04-02T21:27:54-05:00,448,118.20000,0.02200,0.00000,0.00100,60.00000,0.00000,2.60040,,,,
2024-04-02T21:28:11-05:00,449,nan,0.02200,0.00000,0.00100,60.00000,0.00000,nan,,,,
2024-04-02T21:28:54-05:00,450,118.10000,0.02200,0.00000,0.00100,60.00000,0.00000,2.59820,,,,
2024-04-02T21:29:10-05:00,451,118.10000,0.02200,0.00000,0.00100,60.00000,0.00000,2.59820,,,,
2024-04-09T15:37:19-05:00,452,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-09T15:37:36-05:00,453,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-09T15:38:12-05:00,454,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-09T15:38:29-05:00,455,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-09T15:38:46-05:00,456,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-09T15:39:04-05:00,457,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-09T15:39:21-05:00,458,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-09T15:39:37-05:00,459,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-09T15:39:54-05:00,460,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-09T15:40:11-05:00,461,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-09T15:40:28-05:00,462,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-09T15:41:01-05:00,463,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-09T15:41:43-05:00,464,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-09T15:42:00-05:00,465,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-09T15:42:17-05:00,466,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-09T15:42:35-05:00,467,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-09T15:42:52-05:00,468,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-09T15:43:09-05:00,469,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-09T15:43:26-05:00,470,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-09T15:43:42-05:00,471,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-09T15:43:59-05:00,472,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-09T15:44:16-05:00,473,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-09T15:44:32-05:00,474,nan,0.00000,0.00000,0.00000,0.00000,0.00000,nan,,,,
2024-04-09T15:45:01-05:00,475,118.50000,0.02200,0.00000,0.00100,60.00000,0.00000,2.60700,,,,
2024-04-09T15:45:18-05:00,476,118.60000,0.02200,0.00000,0.00100,59.90000,0.00000,2.60920,,,,
2024-04-09T15:47:48-05:00,477,118.50000,0.02200,0.00000,0.00100,60.00000,0.00000,2.60700,,,,
2024-04-09T15:48:05-05:00,478,nan,0.02200,0.00000,0.00100,60.00000,0.00000,nan,,,,
2024-04-09T15:48:22-05:00,479,nan,0.02200,0.00000,0.00100,60.00000,0.00000,nan,,,,
2024-04-09T15:48:39-05:00,480,nan,0.02200,0.00000,0.00100,60.00000,0.00000,nan,,,,
2024-04-09T15:48:56-05:00,481,118.60000,0.02200,0.00000,0.00100,60.00000,0.00000,2.60920,,,,
2024-04-09T15:49:13-05:00,482,118.60000,0.02200,0.00000,0.00100,59.90000,0.00000,2.60920,,,,
2024-04-09T15:49:29-05:00,483,118.60000,0.02200,0.00000,0.00100,60.00000,0.00000,2.60920,,,,
2024-04-09T15:49:46-05:00,484,118.50000,0.02200,0.00000,0.00100,59.90000,0.00000,2.60700,,,,
2024-04-09T15:50:04-05:00,485,118.50000,0.02200,0.00000,0.00100,60.00000,0.00000,2.60700,,,,
2024-04-09T15:50:21-05:00,486,118.60000,0.02200,0.00000,0.00100,60.00000,0.00000,2.60920,,,,
